time,y1,y2,y3
0.005936052999459207,1941,934,450
0.00865164199967694,1930,1009,387
0.011346981000315282,2059,1183,448
0.014039694999155472,2150,1294,475
0.01672961700023734,2112,1354,495
0.01942545599922596,2042,1410,528
0.022119794999525766,1983,1343,474
0.02481150899984641,1950,1349,490
0.02749888899961661,1934,1328,475
0.03018772799987346,1936,1333,495
0.03287856699898839,2134,1427,544
0.035569321998991654,2131,1446,538
0.03825832799884665,2073,1477,561
0.040944749998743646,2003,1424,526
0.043640879999657045,1962,1391,503
0.04633271899911051,1936,1373,503
0.04901922499993816,1927,1326,471
0.05171189700013201,2084,1426,552
0.054403943999204785,2144,1457,548
0.05709557399859477,2099,1475,558
0.05978645499999402,2031,1481,557
0.06247308499951032,1975,1399,501
0.06516063199887867,1946,1392,510
0.06784668000000238,1929,1347,483
0.07053685199934989,1964,1374,511
0.07322619099977601,2126,1445,554
0.0759482379999099,2109,1456,548
0.07863886799896136,2053,1483,571
0.08135566499913693,1987,1417,511
0.0840453789987805,1955,1386,505
0.08673555099994701,1933,1365,497
0.08942568199927337,1923,1319,477
0.09214014600001974,2091,1430,554
0.09485752599903208,2125,1451,546
0.09755861499979801,2076,1471,559
0.10025712099923112,2009,1449,539
0.10295533399948908,1962,1392,499
0.1056532149996201,1936,1386,509
0.108344219999708,1922,1337,481
0.11103668400028255,2010,1395,528
0.1137271059997147,2123,1449,547
0.11642140399999334,2097,1458,550
0.11911165899982734,2032,1488,573
0.12180758099930244,1978,1398,502
0.12449983700025768,1946,1389,509
0.12719421699875966,1929,1359,496
0.12989193099929253,1923,1333,494
0.13258264499927463,2103,1434,557
0.13527856699874974,2115,1447,545
0.13797407200036105,2064,1472,561
0.140666119999878,1999,1430,528
0.1433580829998391,1957,1387,500
0.14605204699910246,1933,1375,501
0.1487445940001635,1922,1328,474
0.15143880799951148,2046,1410,543
0.15413422999881732,2129,1453,546
0.15682994399867312,2096,1463,553
0.15952611600005184,2028,1486,560
0.16221841399965342,1973,1397,497
0.16490904399870487,1936,1387,509
0.16760292499930074,1926,1349,489
0.1702982629994949,1936,1357,503
0.17298931000004814,2123,1439,551
0.17568527399998857,2117,1453,544
0.17838148800001363,2059,1481,565
0.1810771599994041,1993,1423,511
0.18377237399909063,1951,1390,503
0.1864664629993058,1929,1367,499
0.18915925999863248,1920,1319,466
0.19185322399971483,2081,1424,549
0.1945482709998032,2134,1454,543
0.19730419299958157,2090,1472,556
0.19999957399886625,2017,1471,554
0.20269395399918722,1968,1393,503
0.2054112099995109,1936,1385,509
0.20810900699871127,1920,1343,483
0.21079726300013135,1989,1386,527
0.21350605999941763,2131,1451,554
0.21620219000033103,2112,1459,551
0.21889669600022899,2042,1488,572
0.22158945099909033,1984,1408,502
0.2242792479992204,1946,1388,507
0.22697066999899107,1924,1361,496
0.22966188399914245,1919,1326,485
0.23235247299999173,2099,1434,557
0.23504693699942436,2128,1451,544
0.23773856699881435,2073,1473,561
0.2404282810002769,2004,1441,534
0.2431200369992439,1959,1391,500
0.24581400100032624,1930,1379,509
0.24850813099874358,1919,1329,479
0.25121451199993317,2028,1399,532
0.25391901699913433,2129,1451,550
0.2566178979996039,2100,1463,552
0.2593119029988884,2031,1490,575
0.26200382499882835,1975,1397,498
0.26469312199878914,1939,1389,505
0.2673852949992579,1920,1354,492
0.2700790919989231,1920,1343,497
0.27277113899981487,2127,1437,549
0.2754663529995014,2128,1453,542
0.2781608579989552,2067,1480,568
0.28085582200037607,1999,1426,527
0.2835526189992379,1952,1391,501
0.28624666599898774,1930,1375,501
0.2889391299995623,1917,1324,471
0.2916409270001168,2067,1419,549
0.2943390990003536,2139,1456,549
0.29702964699936274,2096,1471,556
0.2997262349999801,2023,1479,559
0.302419657999053,1968,1394,501
0.30511132999890833,1936,1388,509
0.3078072099997371,1920,1345,484
0.3105020909988525,1950,1365,511
0.3131943049993424,2122,1441,551
0.3158843519995571,2112,1454,545
0.3185751069995604,2045,1479,563
0.3212648629996693,1984,1413,511
0.323986743000205,1945,1383,503
0.3266832070003147,1923,1360,496
0.32938000399917655,1915,1313,467
0.3320715930003644,2083,1424,549
0.3347645569992892,2123,1447,542
0.33745914599967364,2071,1470,560
0.3401510679996136,2006,1454,544
0.3428459480001038,1958,1391,501
0.3455787459988642,1932,1381,509
0.3482901679999486,1917,1335,479
0.3509900480003125,2000,1392,528
0.35370967899871175,2122,1444,545
0.35640626799977326,2095,1455,545
0.3591033149987197,2029,1483,567
0.3618003619994852,1974,1397,497
0.3644932009992772,1937,1381,501
0.3671891229987523,1920,1354,493
0.3698850450000464,1913,1328,486
0.3725774670001556,2097,1428,549
0.3752730559990596,2114,1443,539
0.3779727279998042,2058,1470,560
0.38066814999911003,1994,1429,528
0.3833644059996004,1949,1383,498
0.38605949500015413,1929,1371,503
0.38875437499882537,1915,1323,468
0.3914519219997601,2034,1405,534
0.39414484499866376,2123,1444,543
0.39683743299974594,2086,1456,547
0.39957506399878184,2017,1478,562
0.40228348599885067,1967,1390,496
0.4049771169993619,1933,1379,501
0.40767733000029693,1919,1344,483
0.41037437799968757,1933,1353,499
0.41306984099901456,2125,1437,547
0.41576467999948363,2117,1451,537
0.4184596019986202,2055,1479,564
0.42115344099875074,1986,1418,511
0.4238461549994099,1943,1381,502
0.42654211899935035,1922,1364,501
0.4292349989991635,1911,1314,465
0.4319632129991078,2077,1424,550
0.43466092699964065,2128,1447,542
0.4373813490001339,2080,1468,555
0.4400798129991017,2007,1458,546
0.4427783190003538,1958,1390,497
0.4454715739993844,1929,1379,508
0.448162370999853,1917,1334,481
0.45085687699975097,1984,1381,528
0.45355325699893,2123,1443,550
0.45624647099975846,2099,1455,546
0.45894272700024885,2033,1482,567
0.4616366489990469,1974,1401,506
0.4643281129992829,1936,1383,506
0.4670230760002596,1920,1357,495
0.4697181649989943,1913,1321,480
0.4724180459998024,2097,1429,549
0.4751171349998913,2125,1447,539
0.4778123069991125,2067,1470,559
0.48050422899905243,2000,1438,530
0.48319290099971113,1952,1387,501
0.4858869899999263,1926,1377,505
0.4885803699999087,1913,1328,471
0.49127845899965905,2026,1397,531
0.49398900599953777,2128,1447,549
0.49668684499920346,2096,1458,549
0.499384516999271,2030,1488,570
0.5020806889988307,1970,1394,497
0.5047735699990881,1938,1383,503
0.5074697000000015,1920,1350,487
0.5101651639997726,1918,1342,496
0.5128602530003263,2055,1415,542
0.5155531339987647,2059,1422,532
0.5182455140002276,2010,1450,554
0.5209370199991099,1962,1397,510
0.5236277749991132,1932,1361,496
0.5263205720002588,1909,1353,497
0.5290117029999237,1904,1303,465
0.5317039999990811,2061,1407,539
0.5344001299999945,2128,1442,541
0.5370965940001042,2086,1459,548
0.5397918910002772,2014,1469,555
0.542485146999752,1963,1389,496
0.5451791109990154,1932,1379,502
0.5478791579989775,1915,1341,481
0.5505746629987698,1954,1362,509
0.5532667939987732,2135,1445,549
0.5559912159988016,2125,1456,541
0.5586868469999899,2058,1485,564
0.5613828939985979,1985,1417,508
0.5640761909999128,1942,1389,501
0.5667726550000225,1921,1362,494
0.5694716599991807,1911,1313,471
