time,y1,y2,y3
0.00601901299887686,1927,896,423
0.008758893000049284,1927,1072,437
0.011487481999211013,1920,1156,437
0.014215113000318524,1921,1226,461
0.01694574300017848,1923,1289,474
0.019679248998727417,1922,1249,439
0.022412045998862595,1926,1277,464
0.025703552999402746,1927,1265,453
0.02839572499942733,1926,1303,484
0.031090063999727136,1920,1340,502
0.033782943999540294,1918,1349,507
0.036473615999057074,1919,1391,540
0.039163663999715936,1922,1315,470
0.041854835999401985,1925,1326,480
0.044540840999616194,1922,1307,469
0.047227762999682454,1929,1309,479
0.0499142690005101,1924,1361,511
0.05260669099880033,1921,1358,509
0.05529611299971293,1920,1388,535
0.05798615999992762,1920,1349,494
0.060677874000248266,1924,1325,477
0.06336750499940536,1925,1328,482
0.06608434400004626,1927,1293,461
0.06879372399998829,1920,1355,511
0.07149568800014094,1919,1359,511
0.07418919299925619,1920,1371,523
0.07688182399942889,1920,1392,527
0.0795722040002147,1920,1326,468
0.08226029300021764,1920,1329,485
0.08495004900032654,1925,1307,470
0.08763826199901814,1923,1328,495
0.09033006000026944,1913,1361,511
0.0930221899998287,1910,1358,508
0.09571457099991676,1914,1391,535
0.09840149299998302,1918,1341,484
0.10111766499903752,1920,1324,479
0.10381129499910458,1923,1321,477
0.10653430099955585,1923,1282,454
0.10922638999909395,1918,1360,511
0.11191656200026046,1911,1357,510
0.11460585900022124,1913,1373,527
0.11729469800047809,1917,1371,507
0.11998357799893711,1919,1323,476
0.12267754200001946,1921,1329,484
0.12536667299900728,1922,1297,464
0.12805859499894723,1924,1339,502
0.13074718399911944,1918,1362,523
0.13343656399956672,1917,1359,511
0.13612552799895639,1919,1394,540
0.13881549200050358,1920,1329,474
0.1415040809988568,1920,1327,480
0.1441930439996213,1921,1317,477
0.1468830079993495,1920,1296,466
0.14957422199950088,1918,1364,525
0.1522637689995463,1919,1357,505
0.15495594099957088,1918,1379,528
0.15764594699976442,1915,1359,497
0.1603353270002117,1920,1323,475
0.16302537400042638,1920,1328,483
0.16571258799922362,1922,1296,464
0.16841871900032857,1920,1343,500
0.17112326599999506,1916,1360,511
0.1738145210001676,1917,1363,511
0.17650685999979032,1913,1401,544
0.17919749099928595,1917,1323,469
0.18189174600047409,1919,1327,481
0.1845830019992718,1920,1310,469
0.18727663199933886,1922,1310,481
0.18996201299887616,1920,1360,523
0.19264876799934427,1913,1354,510
0.19534077400021488,1917,1386,531
0.19803011200019682,1917,1349,494
0.20071807599924796,1919,1324,477
0.2034071229991241,1919,1326,482
0.20609500399950775,1920,1287,459
0.20878150899989123,1917,1350,511
0.211469722999027,1917,1358,510
0.21417022899913718,1916,1367,511
0.21686169199892902,1917,1392,528
0.2195536559993343,1915,1322,470
0.22224274499967578,1918,1328,482
0.22493179199955193,1920,1305,465
0.22765958899981342,1919,1323,494
0.23034946999905515,1899,1355,511
0.23303989200030628,1903,1349,506
0.23572918900026707,1905,1383,531
0.2384143609997409,1911,1335,485
0.24114853399987624,1918,1319,475
0.24383999699966807,1922,1318,473
0.24655704500037245,1918,1280,453
0.2492478829990432,1849,1339,508
0.2519404309987294,1818,1318,495
0.25463210300040373,1839,1330,505
0.25732452500051295,1864,1333,494
0.26001265500053705,1887,1290,463
0.2627014939989749,1904,1301,475
0.26539437499923224,1914,1280,449
0.2681187139987742,1925,1323,495
0.2708371360004094,1936,1357,511
0.27353418299935583,1926,1360,511
0.2762302720002481,1926,1399,542
0.2789285689996177,1920,1328,476
0.2816279910002777,1919,1327,481
0.28432882999914,1920,1313,477
0.28702662700015935,1920,1296,469
0.2897204660002899,1926,1363,525
0.2924151379993418,1921,1358,506
0.295118101999833,1921,1383,530
0.29781481600002735,1920,1359,496
0.3005150709996087,1917,1322,478
0.3032127850001416,1919,1328,482
0.30590524899889715,1919,1293,458
0.30860279599983187,1911,1343,506
0.3112986349988205,1904,1357,510
0.3139888900004735,1906,1360,511
0.31669377099933627,1908,1395,531
0.3193980679989181,1909,1318,464
0.32209232399873144,1915,1325,483
0.32478878700021596,1915,1303,470
0.32748429300045245,1917,1314,485
0.3301774649989966,1904,1356,511
0.3328703039987886,1903,1349,505
0.3355618929999764,1904,1380,529
0.3382539399990492,1908,1335,487
0.3409465699987777,1911,1317,477
0.3436373669992463,1916,1319,480
0.34633249800026533,1917,1281,455
0.3490282949987886,1913,1353,511
0.3517249670003366,1904,1351,506
0.3544451809993916,1904,1363,511
0.3571865199992317,1907,1375,511
0.35988827599976503,1909,1314,470
0.36258411400012847,1916,1325,485
0.36527620299966657,1916,1295,465
0.36798629199984134,1912,1327,497
0.37068883899883076,1903,1354,511
0.373382469999342,1904,1351,501
0.37607780899998033,1905,1390,534
0.3787766890000057,1907,1328,477
0.3814706949997344,1913,1318,480
0.38416578299984394,1915,1311,478
0.38686224699995364,1917,1283,461
0.3895511279988568,1901,1355,511
0.39224292499966396,1894,1344,503
0.3949381389993505,1901,1365,525
0.3976297280005383,1904,1351,496
0.4003253159989981,1909,1312,467
0.4030203629990865,1913,1319,480
0.4057143689988152,1914,1291,461
0.4084147909998137,1904,1333,496
0.4111163799989299,1891,1349,509
0.4138113440003508,1893,1351,507
0.41651222399923427,1902,1389,535
0.4192116049998731,1904,1314,466
0.4219071099996654,1909,1317,474
0.42460086599930946,1917,1300,468
0.4272952459996304,1917,1298,477
0.43002554399936344,1894,1349,511
0.4327350490002573,1891,1342,505
0.43543147099990165,1897,1371,528
0.43812485200032825,1903,1337,491
0.4408162319996336,1907,1311,471
0.44350815399957355,1910,1314,474
0.44619982599942887,1915,1280,452
0.44889362399953825,1897,1343,511
0.4515871709991188,1889,1344,507
0.4542791349995241,1893,1355,511
0.45697372299946437,1902,1377,511
0.4596658959999331,1905,1310,465
0.46235573400008434,1909,1317,477
0.4650508649992844,1911,1296,464
0.46775611999873945,1913,1317,487
0.47045195899954706,1897,1345,511
0.47318379799980903,1897,1344,501
0.4758822619987768,1901,1379,529
0.4785786840002402,1904,1328,479
0.4812726059990382,1910,1310,475
0.4839739870003541,1911,1308,471
0.48667249199934304,1914,1274,453
0.4893652890004887,1904,1354,511
0.49206062799930805,1895,1349,506
0.4947553419988253,1901,1361,526
0.497445222999886,1904,1358,505
0.5001384779989166,1906,1312,468
0.5028361499989842,1913,1321,479
0.5055296970003837,1906,1290,459
0.5082276199991611,1909,1328,496
0.5109222499995667,1894,1349,507
0.513614213999972,1894,1350,508
0.5163203439988138,1902,1387,539
0.5190160999991349,1904,1318,470
0.5217128549993504,1909,1314,480
0.524408527999185,1913,1303,469
0.5271034079996753,1911,1290,467
0.529796038999848,1899,1354,511
0.532491043999471,1894,1344,506
0.5351842999989458,1899,1369,528
0.5378760129988223,1903,1345,496
0.5405688939990796,1905,1312,474
0.5432608579994849,1909,1315,478
0.5459516549999535,1913,1285,455
0.5486479099999997,1905,1335,500
0.5513449569989461,1899,1347,509
0.5540376709996053,1899,1357,511
0.5567367599996942,1904,1392,537
0.5594355569992331,1905,1312,464
0.5621287710000615,1908,1318,479
0.5648246099990502,1911,1298,465
0.5675190319998364,1908,1306,482
0.5702158709991636,1903,1351,511
0.5729137099988293,1900,1344,500
0.5756102989998908,1901,1377,530
0.5783047209988581,1904,1335,481
0.5810089759997936,1907,1312,471
0.5837097730000096,1909,1313,478
0.5864040289998229,1911,1279,449
0.5891093680002086,1904,1348,508
0.5918055399997684,1900,1348,506
0.5945281290005369,1901,1360,523
0.5972353429988289,1904,1375,511
0.599936014999912,1909,1327,480
0.6026341039996623,1914,1331,495
0.6053297340004065,1918,1302,471
0.608026322999649,1915,1330,507
0.6107202869989123,1905,1360,528
0.6134112919990002,1905,1357,511
0.6161056309993,1907,1391,544
0.6187995119998959,1910,1331,487
0.6214928089993919,1911,1321,486
0.624188730998867,1917,1313,485
0.6268847359988285,1911,1285,469
0.6295752419991913,1904,1357,529
0.6322717469993222,1902,1349,511
0.6349872110004071,1903,1370,528
0.6376815919993533,1909,1359,505
0.6403732639992086,1909,1317,473
0.6430649359990639,1915,1325,487
0.6457582749990252,1914,1293,465
0.6484501969989651,1909,1331,509
0.6511470779987576,1904,1357,522
0.6538406250001572,1904,1359,511
0.6565365469996323,1904,1394,549
0.6592305109988956,1908,1318,480
0.6619223489997239,1916,1323,491
0.6646178549999604,1914,1308,479
0.6673155270000279,1918,1298,484
0.6700078239991853,1906,1357,528
0.672704579999845,1904,1349,511
0.6754060019993631,1904,1377,537
0.678100381999684,1909,1346,497
0.6807948459991167,1911,1317,482
0.68348910199893,1919,1321,492
0.6861796489993139,1918,1281,462
0.6888735289994656,1914,1347,511
0.6915693270002521,1905,1354,511
0.6942601239989017,1906,1361,528
0.6969541710004705,1907,1391,539
0.6996476349995646,1909,1317,481
0.7023424319995684,1917,1325,493
0.7050378120002279,1917,1303,471
0.7077317759994912,1920,1323,496
0.7104322399991361,1911,1359,526
