time,emg1,emg2,emg3
0.005528325000341283,2640,0,0
0.00933118300008573,3536,0,0
0.012307631000112451,3360,2208,0
0.01630389499996454,1856,1280,0
0.019326405000356317,928,1952,0
0.023338013000284263,3248,2816,0
0.02638569800001278,1088,2944,0
0.030371169000318332,4721,2992,0
0.03339264900023409,5409,2688,0
0.03736386000036873,2288,2000,0
0.04034324100030062,0,1312,0
0.04434314800028005,8097,2000,0
0.04732813600003283,0,2816,0
0.05038438600013251,5377,1792,0
0.05430571700026121,5969,5009,0
0.057347822000338056,640,1808,0
0.061309998000069754,4193,2560,0
0.06527171800007636,5057,2992,0
0.06833635900011359,2352,3616,0
0.07227780500033987,960,1392,0
0.07529442600025504,4145,4561,0
0.07828490500014595,0,384,0
0.08230970900012835,1808,1024,0
0.08532253800012768,3584,2624,0
0.08933200299998134,944,2768,0
0.09235293100027775,8450,3344,0
0.09784091700021236,2960,2640,0
0.09930294300011155,0,848,0
0.10327103899999202,4497,2336,0
0.10635541100009505,2208,3888,0
0.11061964700002136,4016,3104,0
0.11360119400023905,5633,2672,0
0.11763931000041339,256,1696,0
0.12059094200003528,0,1232,0
0.12364366900010282,4561,2896,0
0.12757379699996818,0,4865,0
0.13058499700036919,2544,1792,0
0.13459633600041343,5217,3568,0
0.137623394000002,1376,6401,0
0.1415896570001678,1808,2000,0
0.14466185200035397,4353,1824,0
0.14851629700024205,1360,6497,0
0.15164221300028657,2272,2448,0
0.15543192800032557,5889,3616,0
0.15851078700006838,768,1120,0
0.16264907000004314,4961,3840,0
0.1664803319999919,3040,2048,0
0.16955756100014696,5713,4257,0
0.17366179900000134,6913,1600,0
0.1767063240004063,1904,1680,0
0.1807195070000489,1392,1808,0
0.18360056100027577,2848,1280,0
0.18673772100009955,0,2592,0
0.1906884570003058,6833,3616,0
0.1945425450003313,4016,1520,0
0.19764060600027733,1936,944,0
0.20070539000016652,512,2544,0
0.2046046360001128,4465,3024,0
0.2084198360003029,1136,2784,0
0.21170239900038723,3488,4016,0
0.2155695280002874,4353,2224,0
0.2185826370000541,1392,1872,0
0.22250163500029885,32,2000,0
0.225626774000375,4865,2816,0
0.2296769940003287,1952,3520,0
0.2327957239999705,4016,1056,0
0.23653297200007728,2112,2736,0
0.23963642600028834,1376,1264,0
0.24359512299997732,3856,2480,0
0.24678520500037848,1504,2864,0
0.2507286439999916,3248,3104,0
0.2538363520002349,4657,2128,0
0.2577208010002323,1248,560,0
0.2606869420001203,16,2304,0
0.26470015100039745,4353,2128,0
0.267752954000116,0,2656,0
0.270729995000238,4337,2384,0
0.27479931500010935,6961,2816,0
0.2778043090002029,0,768,0
0.28158286699999735,1408,688,0
0.2848531660001754,7217,1968,0
0.28849926400016557,1536,3680,0
0.29175675600026807,3136,1952,0
0.29575581700009934,4753,2272,0
0.2985976770000889,96,2048,0
0.3025069070004065,512,2992,0
0.30570059700039565,5761,2592,0
0.30957303600007435,4129,3488,0
0.31281520900029136,4865,2592,0
0.3166141900001094,2080,2560,0
0.31966043200009153,176,1792,0
0.3235836100002416,2832,3104,0
0.32682108900007734,880,2192,0
0.330733118000353,3712,3184,0
0.33380574600005275,3328,1056,0
0.3375878370002283,1808,1536,0
0.34067059500011965,1776,2000,0
0.344749960000172,3152,1296,0
0.347683459000109,0,2160,0
0.351637077000305,3248,1792,0
0.3548574610003925,3344,2272,0
0.35847949400022117,784,1024,0
0.361611025000002,656,2592,0
0.3654949850001685,6177,3216,0
0.3685854940003992,1024,2816,0
0.37249846700024136,3248,2528,0
0.37557959400010077,2256,1520,0
0.37941864699996586,0,1024,0
0.3825720730001194,5873,2144,0
0.3863735429999906,3328,2816,0
0.38960069400036446,2544,3280,0
0.39336274100014634,7089,2080,0
0.3963774490002834,1632,1392,0
0.4003466770000159,144,1808,0
0.4035148170000866,3840,1856,0
0.4075254760000462,864,2608,0
0.4105627760000061,4177,3248,0
0.41451896700027646,5121,1424,0
0.41757256000028065,432,2048,0
0.4206487280002875,0,1408,0
0.4245641440002146,10722,2624,0
0.42838445699999284,1152,2304,0
0.43161375800036694,1296,2000,0
0.43562233900001956,2576,1712,0
0.4383984880000753,880,1488,0
0.44252958300012324,1632,1744,0
0.44567103899998983,3840,3024,0
0.44938567500003046,1072,2512,0
0.45259356300039144,6945,3616,0
0.456640439000239,3264,1696,0
0.45959421600036876,0,1600,0
0.4636219470003198,4353,1632,0
0.46671058900028584,1792,1936,0
0.4707532390002598,2272,2736,0
0.47380180900017876,6865,2864,0
0.47776305400020647,1824,1632,0
0.48081493900008354,992,2096,0
0.4846563330002027,9330,0,0
0.4876808300000448,2304,2640,0
0.49176652200003446,4064,2304,0
0.4948648110002978,4161,3296,0
0.4978406840000389,0,1280,0
0.5016383060001317,80,3632,0
0.504761499000324,3936,2544,0
0.5085105940001995,1280,3040,0
0.511780022000039,1856,1792,0
0.5155975830002717,3536,8354,0
0.5185653720000118,256,1728,0
0.5225661520003086,720,4193,0
0.5258676140001626,4913,2208,0
0.5295887890001723,1792,7905,0
0.5328759740000351,8081,2912,0
0.5367865279999933,896,5153,0
0.5395831910000197,0,1280,0
0.5437151940000149,6145,2464,0
0.5468470690002505,1424,2736,0
0.5507698970000092,1776,3280,0
0.5538431750001109,6689,2816,0
0.5576478450002469,1248,1184,0
0.5608436810002786,1984,1552,0
0.564752566000152,6033,6561,0
0.5677517060003083,752,1776,0
0.5716682130000663,2000,2896,0
0.5746882180001194,3216,2048,0
0.5785399080000388,112,5121,0
0.5814137490001485,1712,1984,0
0.5855584170003567,4209,6129,0
0.5884543030001623,2992,1552,0
0.5926547840003877,6353,3248,0
0.5965080850000959,2576,1744,0
0.5996187810001175,1168,2064,0
0.6035950069999672,3856,1632,0
0.6065803680003228,1792,2512,0
0.6106262170001173,2480,2496,0
0.6137531280000985,5425,1616,0
0.6169215970003279,0,720,0
0.6206855130003532,4016,5121,0
0.6245382910001354,5841,1248,0
0.6276451200001247,2816,3216,0
0.6316748809999808,3632,1824,0
0.6346789560002435,4881,2256,0
0.6378003020004144,0,1280,0
0.6416731379999874,144,7233,0
0.6447815920000721,7233,1632,0
0.6486615930002699,1280,7937,0
0.6518242450001708,2064,2480,0
0.6556506790002459,6385,4737,0
0.6586768070001199,768,1504,0
0.6626057590001437,9218,3952,0
0.666489852000268,3792,2368,0
0.6695819800002027,4129,2640,0
0.673464960000274,7857,2976,0
0.6766316370003551,1248,2144,0
0.6804963120002867,304,1552,0
0.6834970400000202,6145,1648,0
0.6864246360000834,0,3120,0
0.6903757930003849,4353,7057,0
0.6934214410002824,4593,2048,0
0.6974037650002174,6113,4433,0
0.7006148630002826,0,2320,0
0.7044093620002059,5537,2208,0
0.707562007999968,0,2352,0
0.7115495140001258,4016,2464,0
0.7146030240000982,4369,2128,0
0.7176055310001175,0,1312,0
0.7214200650000748,176,5681,0
0.7245165389999784,5729,2528,0
0.7284777320001012,4673,5473,0
0.731592792000356,1760,1680,0
0.7356621050003014,4545,2448,0
0.7385211190003247,784,1328,0
0.7425412340003277,7521,3504,0
0.7466002109999863,6609,2832,0
0.7496709340002781,3888,3568,0
0.7535147749999851,7121,2576,0
0.7568115390004095,1968,1504,0
0.7596352200002912,0,256,0
0.7638274690002618,3216,1936,0
0.7667717799999991,992,2416,0
0.7707960820002882,4865,6913,0
0.7739068720002251,4881,1392,0
0.777788270000201,0,5297,0
0.7807348930000444,0,1488,0
0.7839445660001729,5617,1184,0
0.7877174060004108,1648,3360,0
0.7916226670004107,4961,1840,0
0.7947349380001469,3488,2032,0
0.798588545000257,1024,1296,0
0.8017828580000241,1072,1248,0
0.8056234810001115,6129,2224,0
0.8086729010001363,1280,1792,0
0.812560914000187,3264,1600,0
0.8158721280001373,3008,1376,0
0.8197579710003993,0,1008,0
0.8226927870000509,3328,2016,0
0.826635484000235,2816,1984,0
0.8298809520001669,2496,1872,0
0.8336344540002756,8161,3312,0
0.8367382080000425,848,2672,0
0.8406467009999687,1408,1440,0
0.843626587000017,4577,2560,0
0.8476546159999998,1136,2928,0
0.850815096000133,3264,2352,0
0.8546393310002713,6801,9730,0
0.8577275130000999,0,1696,0
0.8616201540003203,1248,1680,0
0.8646882580001147,4449,2416,0
0.868568525000228,1328,3296,0
0.8717628809999951,1904,1536,0
0.8756411730000764,4529,1840,0
0.8786889490002068,112,2240,0
0.88278845800005,352,1568,0
0.8857106890000068,3616,3072,0
0.8896042240003226,976,1840,0
0.8928869680003118,8450,2304,0
0.8967969660002382,2592,1808,0
0.8997900150002351,0,0,0
0.9028606480001145,3408,1552,0
0.906818731000385,2176,5409,0
0.9099170819999927,2592,1776,0
0.913835496000047,8161,7601,0
0.9168499040001734,0,1168,0
0.9197131509999963,0,944,0
0.9236258070000076,4609,4817,0
0.9269055190002291,480,3184,0
0.9306837120002456,6193,6129,0
0.9346096290000787,5265,2608,0
0.9376832699999795,3184,3488,0
0.9415264670001307,1024,1536,0
0.9446085060003497,6737,2624,0
0.9485709470000074,1136,2384,0
0.9516640460001327,3664,2064,0
0.9556688460002079,4193,1792,0
0.958668303000195,1024,1376,0
0.9625671740000143,1008,784,0
0.9656590080003298,4769,2544,0
0.9695623820002766,688,1744,0
0.9726636039999903,5089,2336,0
0.9765034170000035,2048,1392,0
0.9795302540001103,1648,1440,0
0.9834249680002358,3328,1024,0
0.9864563920000364,512,2400,0
0.9903945290002412,2304,2288,0
0.9935680090002279,6081,2304,0
0.9976213990003089,1280,1712,0
1.0006493089999822,0,1584,0
1.0045898640000814,6417,1792,0
1.0076549220002562,2304,2320,0
1.0116696410000259,3104,2672,0
1.0144948580000346,5041,2464,0
1.0184811310000441,496,1904,0
1.021412435000002,1600,1280,0
1.0256947709999622,2576,3840,0
1.0284559430001536,848,1936,0
1.0326665100001264,4353,2464,0
1.0357061470003828,2304,1744,0
1.0396965630002342,224,1344,0
1.0425976880001144,3632,0,0
1.0466655260001971,2880,2720,0
1.0497350600003301,3584,3296,0
1.053604562000146,8081,2704,0
1.056733479000286,624,1456,0
1.0597538430001805,96,992,0
1.0637140880003244,4929,5585,0
1.0668042199999945,1632,2240,0
1.0708717080001406,5857,3856,0
1.074729798000135,6001,1776,0
1.077833338000346,1760,2528,0
1.0816842980002548,2064,1824,0
1.084911865000322,3952,3728,0
1.0879286399999728,0,2704,0
1.0917504660001214,1872,4529,0
1.094983197000147,4273,2912,0
1.0986434410001493,2976,2480,0
1.1018051460000606,0,1792,0
1.1057782660000157,2304,2784,0
1.1086752950000118,2528,3200,0
1.1127132110000275,5441,6401,0
1.1160272600000098,2464,1984,0
1.1198713010003303,3888,2240,0
1.1237396330002412,6017,1904,0
1.1268587870004012,3120,3264,0
1.1307759410001381,1312,1648,0
1.1337160490002134,7393,3328,0
1.1376901940002426,624,2192,0
1.140875072000199,1792,1280,0
1.144665212000291,5889,1312,0
1.1477475470001082,992,2096,0
1.1516739990001952,5249,2640,0
1.1550760490003995,4833,2320,0
1.1585988510000789,48,1360,0
1.1618326740003795,2320,2928,0
1.165783853999983,3696,1856,0
1.168695021000076,1728,3472,0
1.1728125100003126,3328,2608,0
1.175895187000151,3616,4385,0
1.1798197080001955,432,1968,0
1.1829048590002458,1776,2064,0
1.186630735000108,5233,3360,0
1.1899027610002122,3280,2160,0
1.1938227919999918,8450,2144,0
1.196890268000061,0,784,0
1.199957908000215,0,1344,0
1.203831502000412,2720,1856,0
1.206975421000152,1200,2304,0
1.2107299040003454,5377,8434,0
