time,emg1,emg2,emg3
0.0064852219998101646,2992,0,0
0.009575642000072548,720,1264,0
0.01256233300000531,0,1184,0
0.016479214999890246,2848,1792,0
0.019522369999776856,704,2960,0
0.023479906999909872,2608,2096,0
0.026514104999932897,7425,1712,0
0.030542491999767662,1696,7841,0
0.03353769099976489,1760,2304,0
0.037518020999868895,6145,3984,0
0.04052548800018485,192,3088,0
0.04448362099992664,5393,6129,0
0.047547918999953254,6209,3328,0
0.05151557099998172,2432,1616,0
0.05455189599979349,768,1616,0
0.05849111899988202,10482,3840,0
0.06156092799983526,0,2800,0
0.06553261299995938,2864,8962,0
0.0684970060001433,2816,1184,0
0.07247168399999282,4097,3648,0
0.07644178300006388,5297,1440,0
0.07951924799999688,6337,2256,0
0.0834586969999691,2816,1232,0
0.0865083290000257,6145,2560,0
0.09050080399993021,1040,736,0
0.09349573500003316,304,960,0
0.0964823780000188,3648,2192,0
0.10046894400011297,1808,3552,0
0.10441134699976828,2336,2192,0
0.10778310099976807,6257,1808,0
0.11081382100019255,0,1280,0
0.11487746400007381,528,7553,0
0.11786018100019646,8722,1280,0
0.12153554899987284,688,7585,0
0.12483111900019139,864,1760,0
0.12874057899989566,3104,2928,0
0.1317933020000055,0,864,0
0.13479154800006654,0,2304,0
0.1387448079999558,6881,2336,0
0.14174353599992173,304,3296,0
0.1457275100001425,2848,2016,0
0.14869909900016864,4145,1712,0
0.1527329099999406,992,1472,0
0.15572835300008592,784,1072,0
0.1597574759998679,2720,3344,0
0.16274090900014926,768,2304,0
0.1666228429999137,6865,1728,0
0.1698548800000026,1840,2000,0
0.17390759199997774,560,1104,0
0.1768082889998368,4577,1504,0
0.18097369199995228,1072,3808,0
0.18388503500000297,5809,2768,0
0.18799306900018564,9314,2304,0
0.19102941199980705,0,1120,0
0.19489833999978146,544,1008,0
0.19802840600004856,6529,1296,0
0.20179478599993672,816,2544,0
0.2050159469999926,3824,1936,0
0.20892303299979176,3216,1296,0
0.211825466999926,0,1280,0
0.21497505500019543,832,1520,0
0.21877395599994998,4241,5937,0
0.2219256530001985,464,1856,0
0.22583013599978585,4016,8738,0
0.22894610200000898,3296,1792,0
0.2328043450002042,4257,3872,0
0.2358706949999032,976,1936,0
0.23985459899995476,2560,5233,0
0.24295365899979515,1008,2448,0
0.24683074199992916,8594,1280,0
0.25072545900002297,1056,1456,0
0.25387458300019716,912,1872,0
0.25689593900006,5969,688,0
0.260775620000004,3392,2304,0
0.26478306099988913,5633,2720,0
0.26803839300009713,4385,1424,0
0.271075534999909,0,976,0
0.2748231069999747,880,2304,0
0.2778457620001973,4865,1792,0
0.2816807809999773,0,3088,0
0.28476854300015475,4865,3232,0
0.28864507700018294,3936,1696,0
0.29176855000014257,880,864,0
0.2948581750001722,176,1296,0
0.29877358200019444,4657,5873,0
0.30266988099992886,1056,2304,0
0.30576147700003276,3744,1760,0
0.30959425099990767,3728,1824,0
0.3126364640002066,1824,2048,0
0.31654651400003786,2304,1712,0
0.3196320000001833,4657,2832,0
0.3237356159997944,2336,2816,0
0.32670017400005236,5697,2048,0
0.33081103999984407,0,1040,0
0.33362664000014775,2400,2256,0
0.33775281999987783,4657,1728,0
0.34086307000006855,2512,2352,0
0.3447519229998761,5041,2208,0
0.3478695849998985,7153,2336,0
0.3507996550001735,0,0,0
0.35456036100003985,512,1280,0
0.35785350300011487,5393,2784,0
0.3608548629999859,0,2832,0
0.3647199050001291,4048,3728,0
0.3688179890000356,4721,1632,0
0.3717513940000572,976,1904,0
0.37571541599982083,1024,1904,0
0.3789061490001586,7761,2368,0
0.3819894429998385,0,3344,0
0.38579458300000624,2400,8626,0
0.38907081099978313,2192,1328,0
0.3930528949999825,1552,4353,0
0.3966841490000661,1328,1856,0
0.3999941699998999,6081,3376,0
0.40314894699986326,144,2416,0
0.40682073000016317,8177,3408,0
0.4109065349998673,1136,1232,0
0.41391329999987647,1552,1424,0
0.4178209090000564,3072,2672,0
0.4208921630001896,1232,2528,0
0.42480651999994734,5089,2272,0
0.42792234199987433,6513,1024,0
0.4319845489999352,1136,736,0
0.4348934200002077,1104,2352,0
0.43880038199995397,6145,2912,0
0.441889299000195,992,3696,0
0.4458069530001012,2560,1376,0
