x,y0,y1,y2
4.793009760999894,0.015499647985457707,6.785105375429721e-08,0.0
4.7967795669999305,0.047021976318975194,2.45168776856562e-07,0.0
4.799740524000072,0.07718274855480285,4.170033101018529e-07,0.0
4.803674426000043,0.10484503671168896,5.79270944603434e-07,0.0
4.806715023999914,0.1290392885381196,7.283878593771974e-07,0.0
4.809711977999996,0.14902384073645455,8.614964930365972e-07,0.0
4.812701981999908,0.1643234438476677,9.766135496764554e-07,0.0
4.816658454999924,0.17474436761440315,1.0726893072242727e-06,0.0
4.819701248999991,0.18036755605028024,1.149580875279565e-06,0.0
4.822686420000082,0.1815231201388546,1.207954100161633e-06,0.0
4.826659683999878,0.17875029024214112,1.249137673392265e-06,0.0
4.829707116000009,0.1727472050521081,1.2749566144447497e-06,0.0
4.833673014999931,0.16431492896716604,1.287569506354556e-06,0.0
4.836693593000064,0.1543000651869152,1.2893254464662172e-06,0.0
4.839692558000024,0.1435401760761632,1.2826458192314531e-06,0.0
4.843839189999926,0.13281562477089373,1.2699269650508154e-06,0.0
4.846677663000037,0.1228103825483496,1.2534555969471743e-06,0.0
4.849694804999899,0.11408317054222172,1.235329905500831e-06,0.0
4.853673890999971,0.107049332386859,1.2173842380365463e-06,0.0
4.8566848149998805,0.10197310964287333,1.2011216779536945e-06,0.0
4.859673679000025,0.09896949600961154,1.1876641647487023e-06,0.0
4.863649246000023,0.09801459949809686,1.177731535648908e-06,0.0
4.866692967000063,0.09896335455245431,1.1716574882784717e-06,0.0
4.869700528000067,0.10157326225909687,1.1694424472831094e-06,0.0
4.873637651000081,0.10553243330844189,1.170833688474497e-06,0.0
4.8766793960001,0.11048965315667736,1.1754160085657022e-06,0.0
4.879705109000042,0.11608374496581275,1.1826945929399273e-06,0.0
4.883666253000001,0.12196943537703624,1.1921558093940214e-06,0.0
4.886587808000058,0.12783739086368034,1.2032997066070096e-06,0.0
4.88969674000009,0.13342708087557442,1.2156473740047884e-06,0.0
4.893685672999936,0.1385323794880357,1.2287341510026142e-06,0.0
4.896951986999966,0.1430008852670119,1.242103306671948e-06,0.0
4.899963360999891,0.1467284799723247,1.2553125813813983e-06,0.0
4.903091741000026,0.14965070651080903,1.267958401927676e-06,0.0
4.9070256459999655,0.15173245293221513,1.2797128634737205e-06,0.0
4.910011421000036,0.15295747585977204,1.2903611681738172e-06,0.0
4.913982737999959,0.1533195126748347,1.2998252090953936e-06,0.0
4.916994766000016,0.15281681691003773,1.3081627595375878e-06,0.0
4.919871630999978,0.1514514864308325,1.315539517643258e-06,0.0
4.923852199000066,0.14923383120556286,1.3221803448126052e-06,0.0
4.926995958999896,0.14619066176995313,1.3283134598024041e-06,0.0
4.929950129999952,0.14237541969590278,1.3341243685068433e-06,0.0
4.933767536999994,0.13787786552610742,1.3397332102623331e-06,0.0
4.936947830999998,0.13283138767154617,1.3452005541065914e-06,0.0
4.939718405999884,0.12741646932814904,1.3505558878381944e-06,0.0
4.94363414899999,0.12185928552791028,1.355834814441183e-06,0.0
4.94673120199991,0.11642495204202843,1.3611085637466841e-06,0.0
4.9498843450001,0.11140572779323452,1.3664932299914187e-06,0.0
4.953800158999911,0.10710530039564972,1.3721342990620733e-06,0.0
4.957068052000068,0.10382078757963235,1.3781716512189535e-06,0.0
4.9601908919999005,0.10182405079881011,1.3846981734572967e-06,0.0
4.963825902000053,0.10134348873758205,1.3917284816725298e-06,0.0
4.967136760999892,0.10254702845860016,1.399191209349907e-06,0.0
4.970154468999908,0.10552689549577099,1.406949443397027e-06,0.0
4.973895116999984,0.11028703823177757,1.4148427484240571e-06,0.0
4.977064973000097,0.1167345962155648,1.4227357646559657e-06,0.0
4.979978673000005,0.12467707861826732,1.4305560195176931e-06,0.0
4.984078273000023,0.13382662047268062,1.4383077632532471e-06,0.0
4.98714539599996,0.14381190174207706,1.4460573627611215e-06,0.0
4.990234596999926,0.15419737101135117,1.4538960276172349e-06,0.0
4.993946613999924,0.16450848638403207,1.4618940871081303e-06,0.0
4.996880567000062,0.17426087006249508,1.4700646232143987e-06,0.0
5.000149818999944,0.18299083380046582,1.4783510672930435e-06,0.0
5.003185561999999,0.19028484907570975,1.4866439960971316e-06,0.0
5.006904951000024,0.195805958195243,1.4948205802065543e-06,0.0
5.010129191000033,0.19931543512673003,1.502791164617452e-06,0.0
5.013045702999989,0.20068811193499403,1.510534918730743e-06,0.0
5.0170713830000295,0.19991990359115044,1.5181108158345249e-06,0.0
5.02016414600007,0.1971264276295349,1.5256393288426658e-06,0.0
5.023198618999913,0.19253241170999286,1.533260962678725e-06,0.0
5.027089057000012,0.18645282236554014,1.541086597792132e-06,0.0
5.030117940000082,0.17926787645396527,1.5491583656557841e-06,0.0
5.033867996000026,0.1713947029581978,1.5574363850776863e-06,0.0
5.037131547999934,0.163258368923465,1.565816794352906e-06,0.0
