time,y1,y2,y3
0.0061135119995014975,1943,938,450
0.008866434000083245,1929,1009,384
0.011603064000155427,1981,1139,431
0.014336360998640885,2139,1281,475
0.017068074999770033,2122,1346,493
0.019801246999122668,2057,1414,539
0.02253633599866589,1990,1357,478
0.025270258000091417,1951,1347,485
0.028546014000312425,1931,1325,478
0.031293019999793614,1920,1307,477
0.033986774998993496,2123,1414,539
0.036680904999229824,2117,1438,539
0.039372661000015796,2061,1477,567
0.042065540999828954,1997,1417,511
0.04475654599991685,1954,1382,500
0.04744667699924321,1934,1359,496
0.05013976499867567,1921,1307,464
0.05283502000020235,2066,1418,542
0.055525441999634495,2112,1441,542
0.058218947999193915,2069,1469,557
0.060912744998859125,2006,1457,546
0.06360279199907382,1966,1391,502
0.06629733899899293,1937,1377,501
0.06899484399946232,1925,1329,469
0.07168884899874683,1984,1376,511
0.07438781299970287,2117,1437,543
0.07708094299960067,2097,1456,547
0.07976994799901149,2034,1487,573
0.08246457899986126,1982,1407,506
0.08515750100013975,1946,1383,500
0.087849630999699,1927,1355,489
0.09054259499862383,1920,1321,478
0.09323668300021382,2110,1428,549
0.0959380219992454,2141,1455,543
0.09863936100009596,2086,1487,560
0.10133419900012086,2014,1455,541
0.10402762099874963,1964,1396,505
0.10672187599993777,1935,1382,505
0.10941379799987772,1922,1328,468
0.11210305399981735,2032,1397,530
0.11479735099965183,2144,1455,551
0.1174937729992962,2112,1472,553
0.12018381999951089,2039,1504,576
0.12287815799936652,1983,1410,507
0.1255695799991372,1947,1390,507
0.1282603769996058,1929,1350,489
0.1309524659991439,1921,1338,494
0.1336440129998664,2119,1435,551
0.13633685099921422,2133,1456,546
0.13902810699983092,2075,1490,571
0.14171856999928423,2004,1440,530
0.14440678400023899,1965,1394,507
0.14709953899910033,1935,1373,503
0.1497942529986176,1924,1320,468
0.15248559199972078,2033,1408,534
0.1551790550001897,2096,1439,542
0.15787097700012964,2060,1456,555
0.1605601069986733,1999,1466,558
0.16329411299921048,1953,1385,496
0.16599032599879138,1926,1373,503
0.16868391499883728,1914,1328,477
0.17137487899890402,1938,1348,501
0.17406896699867502,2121,1429,545
0.1767622229999688,2113,1451,546
0.17945231100020465,2057,1487,569
0.18214848299976438,1991,1423,523
0.1848399470000004,1951,1387,506
0.18752940999911516,1931,1360,495
0.1902226239999436,1920,1310,468
0.19291412900020077,2089,1424,550
0.19560655100031,2141,1454,547
0.19829797300008067,2091,1478,560
0.2009944789988367,2019,1470,550
0.20368552599938994,1968,1397,502
0.20637586399971042,1936,1383,503
0.2091050359995279,1920,1332,473
0.21180479199938418,1989,1380,511
0.21451400499972806,2124,1443,545
0.21720867699878,2104,1459,551
0.2198998069998197,2037,1491,576
0.2225898540000344,1981,1407,505
0.2252798179997626,1941,1386,503
0.22797032299968123,1923,1353,491
0.23067557899958047,1915,1325,481
0.2333676669986744,2107,1425,550
0.23605808899992553,2128,1451,543
0.23874884499855398,2074,1482,560
0.24144247499862104,2005,1447,535
0.24413327199908963,1959,1392,506
0.24682694399962202,1931,1375,506
0.2495201570000063,1918,1322,467
0.25221178799984045,2035,1398,528
0.25490420999994967,2145,1454,548
0.25760329799959436,2111,1472,554
0.2602980949995981,2035,1499,571
0.26299289199960185,1975,1407,505
0.2656882310002402,1938,1390,507
0.2683777359998203,1920,1346,483
0.27107094999882975,1920,1339,494
0.2737670379992778,2110,1430,546
0.27645787700021174,2114,1450,546
0.27915100700010953,2060,1484,565
0.28184622099979606,1994,1426,527
0.2845393099996727,1952,1390,501
0.28726898199965945,1926,1366,497
0.28996532000019215,1917,1311,464
0.2926824089990987,2066,1415,540
0.295375456000329,2143,1451,543
0.29807087799963483,2096,1477,558
0.3007680499995331,2023,1481,558
0.30345901399959985,1968,1399,503
0.30615281099926506,1936,1387,503
0.3088454409989936,1919,1339,470
0.3115351129999908,1959,1365,506
0.3142309100003331,2146,1449,555
0.31692370699965977,2133,1467,550
0.3196148789993458,2066,1502,576
0.3223078840001108,1993,1428,511
0.3250033889999031,1948,1392,507
0.32769606100009696,1921,1363,495
0.3303856499987887,1914,1313,471
0.3330769469994266,2078,1424,546
0.33576674399955664,2117,1446,543
0.33845795699926384,2069,1472,560
0.34115262900013477,2003,1455,542
0.34384342599878437,1957,1390,501
0.3465384319988516,1929,1375,506
0.3492310199999338,1917,1327,475
0.3519204839994927,2007,1382,524
0.3546270309998363,2155,1452,554
0.3573252859987406,2127,1472,551
0.3600196669995057,2053,1505,580
0.36271483800010174,1984,1418,507
0.36540971899921715,1943,1392,510
0.36810051599968574,1920,1355,492
0.3707940629992663,1910,1327,484
0.37348606799969275,2097,1425,545
0.3761761569985538,2113,1446,547
0.37887053699887474,2063,1478,569
0.38156212600006256,1994,1434,528
0.38425308899968513,1951,1386,501
0.3869470949994138,1925,1367,499
0.3896439330001158,1905,1315,465
0.39233810499899846,2017,1392,528
0.39503315199908684,2112,1437,542
0.39772599099887884,2067,1449,543
0.4004170789994532,2016,1479,562
0.40311087599911843,1966,1392,496
0.4058105069998419,1934,1379,499
0.4085162199990009,1918,1339,478
0.41127589200004877,1919,1337,494
0.41398389799906,2128,1430,547
0.41667752799912705,2128,1455,545
0.419399116999557,2064,1487,574
0.42210207999960403,1994,1426,527
0.42479662699952314,1946,1387,503
0.42749163299959037,1921,1362,495
0.430184887998621,1910,1309,464
0.43287597699963953,2080,1421,549
0.4355681899996853,2142,1450,546
0.43826056999932916,2094,1478,561
0.4409527009993326,2018,1472,556
0.44364812299863843,1958,1395,502
0.4463461279992771,1933,1383,506
0.4490399249989423,1913,1331,477
0.4517315140001301,1974,1373,511
0.4544258939986321,2145,1449,551
0.4571211909988051,2128,1467,555
0.45981269599906227,2058,1501,577
0.4625057020002714,1984,1422,511
0.46520087299904844,1941,1392,507
0.4678937539993058,1920,1358,491
0.470587550998971,1909,1313,474
0.4732897639987641,2095,1424,546
0.47598372799984645,2128,1451,542
0.4786808579992794,2075,1478,561
0.48137502999998105,2004,1453,543
0.4840664109997306,1956,1392,499
0.48675941599867656,1926,1374,505
0.4894561299988709,1911,1323,470
0.4921491770001012,2029,1392,528
0.49484430699885706,2159,1454,554
0.49753797899938945,2126,1475,558
0.5002300260002812,2047,1505,580
0.5029249479994178,1980,1411,510
0.5056183699998655,1936,1390,506
0.5083132500003558,1917,1349,491
0.5110114219987736,1909,1329,484
0.5137066770003003,2127,1435,551
0.5163964329985902,2143,1456,550
0.519090480000159,2078,1488,572
0.5217841929988936,2001,1442,532
0.5244714069995098,1953,1392,503
0.5271674119994714,1921,1372,501
0.5298619169989252,1911,1317,467
0.5325546730000497,2057,1405,538
0.5352793450001627,2145,1454,548
0.537971182999172,2101,1475,558
0.5406624389997887,2027,1488,563
0.5433547769989673,1968,1398,505
