time,y1,y2,y3
0.006114013001933927,2000,4095,4095
0.008867726999596925,1773,4095,4095
0.011600314999668626,1488,4095,4095
0.014335612999275327,1197,2709,3087
0.017070576999685727,1377,2028,2730
0.019807124001090415,1980,4095,4095
0.022542753999005072,1957,4095,4095
0.02527417700184742,2097,4095,4095
0.028008599001623224,1382,4095,4095
0.03073881299860659,1762,4095,4095
0.033466192999185296,1219,3891,3259
0.03672803299923544,1894,4095,4095
0.03942466399894329,1736,4095,4095
0.042115710999496514,2167,4095,4095
0.04481850799857057,1906,4095,4095
0.04753155499929562,1469,2559,3134
0.050229184998897836,1841,4095,4095
0.052920983001968125,1263,4095,3439
0.05561044600108289,1882,4095,4095
0.058304702000896214,1535,4095,3546
0.060995498999545816,1696,2595,2930
0.06368592099897796,1734,3362,3328
0.06638921800185926,2181,4095,4095
0.06908697399921948,2047,4095,4095
0.07178010400093626,1623,4095,4095
0.07447194300038973,1698,3231,3309
0.07715765700049815,2035,562,2416
0.07984537100128364,3056,4095,4095
0.08253354300177307,2748,4095,4095
0.08522013100082404,3826,4095,4095
0.08790817900080583,3014,4095,4095
0.09059801699913805,4095,4095,4095
0.09328693900170038,3376,3938,3262
0.09597856999971555,4095,4095,4095
0.09866824200071278,4095,4095,4095
0.10135578900008113,3815,4095,3730
0.10404337799991481,3062,3322,3065
0.10673080000196933,2330,2797,2862
0.10941813899989938,2160,4095,4095
0.11210656099865446,1162,4095,3682
0.11479340000005323,1217,4095,4095
0.11748207200071192,919,927,2671
0.12017045199900167,1370,4095,4095
0.12286083299841266,945,2997,3103
0.12555079700177885,1376,4095,4095
0.12824055199962459,943,4095,4095
0.13092947399854893,1040,4095,4095
0.13361627099948237,644,3509,3136
0.13630585999999312,1413,4095,4095
0.13899436499923468,1415,4095,4095
0.14168220400097198,1811,4095,4095
0.14440900100089493,1473,3250,3190
0.14711400699889055,1425,416,2545
0.14984547100175405,1888,4095,4095
0.15253914300046745,1382,4095,3521
0.15523910699994303,2069,4095,4095
0.15792794600201887,1765,2880,3165
0.16061690900096437,2466,4095,4095
0.16330524799923296,1974,2726,3137
0.16599583700008225,2401,4095,4095
0.16868250900006387,2134,4095,4095
0.1713710980002361,1776,4095,4095
0.1740590199988219,1981,4095,4095
0.176748359001067,1936,4095,3995
0.17943673899935675,2361,4095,4095
0.18213162000029115,2538,4095,4095
0.184823083000083,2478,4095,4095
0.1875143389988807,1871,2698,3163
0.19020492799973,2239,4095,4095
0.1928888080001343,1679,4027,3346
0.19557543900009478,2365,4095,4095
0.19826490199920954,2020,4095,3497
0.20095453300018562,2170,2521,2981
0.203643163000379,2178,3173,3275
0.2063319600019895,2608,4095,4095
0.20901888300068094,2361,4095,4095
0.21170709600119153,1775,4095,3745
0.2144099350007309,1827,3104,3303
0.21710152400191873,2001,710,2441
0.2197937790006108,2589,4095,4095
0.22248228500029654,2267,4095,3442
0.22517095700095524,2779,4095,4095
0.22786158700182568,2000,4095,3738
0.2305514680010674,2359,4095,4095
0.23323909800092224,1865,3526,3135
0.23592535400166526,2559,4095,4095
0.23865560899866978,2199,4095,4095
0.2413473230008094,2327,4095,3662
0.24403649500163738,2310,3052,3063
0.2467380839989346,2174,2371,2768
0.2494375480018789,2544,4095,4095
0.25213088700184016,1939,4095,3490
0.2548207250001724,2491,4095,4095
0.25751452300028177,2199,1346,2765
0.2602038609984447,2878,4095,4095
0.2628916579997167,2405,2619,3118
0.2655794140009675,2973,4095,4095
0.26826846100084367,2443,4095,4095
0.27095709100103704,2398,4095,4095
0.27364363900051103,2000,3818,4095
0.2763322270002391,2752,4095,4095
0.27902089900089777,2549,4095,4095
0.2817116129990609,3097,4095,4095
0.2844427439995343,2382,3678,3233
0.28713604099903023,2205,845,2662
0.28982558799907565,2559,4095,4095
0.2925152600000729,1968,4095,3402
0.295207056999061,2631,4095,4095
