time,y1,y2,y3
0.006386846000168589,1932,909,432
0.009105684001042391,1977,1058,421
0.01179731400043238,2102,1205,452
0.01448456999969494,2083,1285,468
0.01717803300016385,2029,1365,511
0.01987153899972327,1980,1322,464
0.022559668999747373,1950,1322,474
0.025252507999539375,1934,1310,465
0.027951013000347302,1926,1287,463
0.030644393000329728,2090,1398,534
0.03333377400122117,2117,1425,529
0.03602911199959635,2068,1459,554
0.03871711700048763,2002,1437,530
0.04140633099996194,1965,1387,497
0.044094210999901406,1936,1371,496
0.04677996700047515,1927,1323,466
0.049467180000647204,2011,1387,511
0.052157561000058195,2110,1435,539
0.054843066000103136,2084,1456,550
0.0575452379998751,2026,1488,572
0.06024574299954111,1970,1397,500
0.06293583200022113,1945,1383,502
0.06562508699971659,1930,1345,481
0.06831567600056587,1922,1329,486
0.07100697300120373,2096,1424,546
0.07369972800006508,2107,1440,541
0.07638706699981412,2055,1472,565
0.07907419700131868,1994,1427,523
0.08176316000026418,1956,1385,501
0.08445066599961137,1935,1366,499
0.08713729600094666,1921,1313,464
0.08982651000042097,2036,1399,531
0.09251372300059302,2112,1438,541
0.09520285399958084,2077,1460,553
0.09789060900038749,2019,1475,562
0.10058257300079276,1969,1394,496
0.10327099400092266,1939,1382,502
0.10596108299978368,1925,1342,481
0.10864792200118245,1931,1344,496
0.11133830200014927,2079,1421,538
0.11402559900125198,2079,1434,538
0.11671793800087471,2030,1471,563
0.11940627600051812,1982,1410,511
0.12211886499972024,1949,1379,500
0.12480991200027347,1931,1360,495
0.12752591699972982,1921,1308,464
0.13021667199973308,2054,1408,537
0.13290892800068832,2102,1435,534
0.13559868300035305,2064,1462,553
0.13828477199967892,2004,1459,547
0.1409727770005702,1965,1389,500
0.14366119900114427,1936,1377,506
0.14634666300116805,1921,1329,477
0.1490352510008961,1965,1363,507
0.1517226310006663,2096,1426,543
0.1544110949998867,2087,1446,544
0.1571141840013297,2030,1481,571
0.15981489700061502,1979,1409,511
0.16250848600066092,1948,1381,502
0.16520124099952227,1924,1355,490
0.16789083000003302,1919,1312,474
0.17057775200009928,2047,1412,544
0.17326596600105404,2081,1427,537
0.17595438700118393,2038,1455,558
