time,y1,y2,y3
0.006097219998991932,2274,1042,495
0.008929225999963819,2160,1213,489
0.011665938998703496,2039,1223,433
0.014394320000064909,1968,1255,448
0.017138699999122764,1935,1249,443
0.019877246999385534,1922,1261,450
0.022607793998759007,2260,1423,537
0.02533213300011994,2290,1483,549
0.028058930000042892,2189,1527,574
0.030786184999669786,2073,1479,541
0.03351206599836587,1986,1424,511
0.03623469599915552,1939,1396,504
0.038958825998633984,1921,1333,473
0.04168041499906394,2138,1447,553
0.044402086999980384,2249,1501,563
0.04714180099836085,2183,1524,576
0.0498758479989192,2086,1529,576
0.05260731199996371,1998,1437,525
0.055334566999590606,1950,1413,524
0.058060530998773174,1926,1359,486
0.060787660999267246,2013,1397,528
0.06351624999842898,2209,1479,562
0.06628221299979487,2185,1500,562
0.06901238599857606,2097,1534,590
0.07174222399953578,2011,1443,526
0.0744729379985074,1957,1411,511
0.07719844299936085,1921,1370,497
0.07992582399856474,1923,1342,494
0.08265320399914344,2201,1467,561
0.08537825099847396,2224,1495,560
0.08810334000008879,2139,1530,579
0.09083005299908109,2041,1475,543
0.09355793399845425,1973,1422,511
0.09628856400013319,1936,1394,511
0.0990172359997814,1920,1331,475
0.10174165799980983,2146,1453,558
0.104466789000071,2245,1501,560
0.10719437699845002,2174,1528,574
0.10991863299932447,2080,1523,570
0.11264297099842224,1995,1438,511
0.1153687269998045,1945,1410,511
0.11811077399943315,1922,1355,481
0.12084773799870163,2015,1399,528
0.12355965999995533,2221,1483,562
0.1262702479998552,2192,1508,566
0.12895637799920223,2099,1535,589
0.13164792499992473,2009,1447,528
0.13434243099982268,1956,1411,511
0.1370322689999739,1927,1375,496
0.13972219099923677,1915,1333,482
0.1424117379992822,2175,1462,562
0.14509970200015232,2209,1489,560
0.14778979099901335,2133,1520,576
0.1504796709996299,2043,1486,550
0.15316700899893476,1974,1420,511
0.15585605599881092,1939,1397,510
0.1585480199992162,1922,1341,478
0.16123644199979026,2081,1423,538
0.16392415599875676,2227,1488,561
0.1666117029999441,2187,1517,569
0.16929883299962967,2094,1535,589
0.17198683799870196,2005,1439,511
0.17467471799864143,1955,1415,528
0.17736201499974413,1925,1369,496
0.18005135399835126,1918,1344,494
0.1827433589987777,2142,1451,559
0.18543028099884395,2151,1470,552
0.18812024499857216,2085,1499,572
0.19080791699889232,2004,1447,534
0.19349329699980444,1955,1400,507
0.19617959399874962,1926,1377,503
0.19886847399902763,1917,1321,467
0.20157072999973025,2106,1424,544
0.20426898499863455,2222,1485,559
0.20695923999846855,2169,1511,564
0.209647245999804,2075,1520,576
0.21234141799868667,1996,1426,510
0.2150437559994316,1947,1408,511
0.21775588699892978,1921,1359,487
0.22046797499933746,1954,1370,509
0.22316602199862245,2155,1456,556
0.22585881899976812,2153,1475,557
0.22855149099996197,2081,1506,576
0.231242954998379,2001,1440,528
0.23393500199927075,1954,1398,509
0.23662954899918986,1926,1370,497
0.2393243459991936,1917,1314,464
0.24201539299974684,2117,1438,551
0.2447099809996871,2178,1472,554
0.24740231999930984,2121,1497,567
0.25009249199865735,2035,1487,556
0.25278457999957027,1972,1410,509
0.2554815859984956,1936,1392,508
0.2581804239998746,1916,1339,480
0.26090367999859154,1993,1386,528
0.26360035200013954,2146,1454,553
0.2662953989984089,2127,1472,555
0.2689869459991314,2059,1503,575
0.2716815339990717,1986,1420,509
0.2743811229993298,1943,1392,507
0.27707504499994684,1921,1355,495
0.27977138399910473,1915,1325,481
0.2824668469984317,2122,1436,553
0.2851624359991547,2150,1459,543
0.28786139899966656,2093,1488,565
0.29055632099880313,2015,1455,542
0.29324449299929256,1962,1398,501
