time,emg1,emg2,emg3
0.0058759029998327605,0,0,0
0.008815670999865688,192,0,0
0.011857960000270396,1104,0,0
0.014829022999947483,2400,0,0
0.018717062000177975,2720,0,0
0.021780774000035308,2768,0,0
0.02478491599958943,1792,0,0
0.02779384099994786,1584,0,0
0.03172729099969729,7969,0,0
0.0347983399997247,2384,0,0
0.03778926599989063,2208,0,0
0.04176760399968771,2064,0,0
0.044771299999410985,2624,0,0
0.04775649299972429,1616,0,0
0.050792574000297463,1872,0,0
0.05470059700019192,2128,0,0
0.05768328799968003,2672,0,0
0.06071842100027425,1712,0,0
0.06465865300015139,2336,0,0
0.0676976349996039,3568,0,0
0.07071354700019583,1856,0,0
0.0737051629994312,1808,0,0
0.0776984670001184,3872,0,0
0.08068901499973435,2000,0,0
0.08372151000003214,2016,0,0
0.086743130999821,2192,0,0
0.09070021600018663,4385,0,0
0.09370768099961424,1792,0,0
0.09676623199993628,2464,0,0
0.10200856899973587,1520,0,0
0.10371282999949472,3792,0,0
0.10676089800017508,2912,0,0
0.11009073799959879,512,0,0
0.11390527000003203,2864,0,0
0.11703418999968562,4209,0,0
0.12002736100021139,1840,0,0
0.12303591399995639,2832,0,0
0.12696487099947262,1728,0,0
0.1300754149997374,1408,0,0
0.13299278799968306,3104,0,0
0.13690023700019083,4385,0,0
0.14014642999973148,3600,0,0
0.14311470099983126,2928,0,0
0.1460329619994809,1152,0,0
0.15001200299957418,1264,0,0
0.1530537259995981,2176,0,0
0.156003717999738,4177,0,0
0.1592220759994234,2768,0,0
0.16308805300013773,7889,0,0
0.16599193999991257,1952,0,0
0.16918854399955308,2048,0,0
0.17295295599979,2672,0,0
0.17590884499986714,5889,0,0
0.17909800500001438,3680,0,0
0.18228003100011847,3840,0,0
0.18588596199970198,2544,0,0
0.18905473699942377,1776,0,0
0.19217692100028216,2944,0,0
0.1958011639999313,4865,0,0
0.19882613899972057,5089,0,0
0.20212439900024037,3488,0,0
0.205257284000254,1776,0,0
0.20896509700014576,2000,0,0
0.2120194029994309,928,0,0
0.21500453599946923,3072,0,0
0.2183010339995235,3328,0,0
0.22199996299968916,4145,0,0
0.22520631599945773,2672,0,0
0.22821533299975272,4721,0,0
0.23129747500024678,2464,0,0
0.23514887100009219,6145,0,0
0.23822291499982384,4561,0,0
0.241267020000123,2512,0,0
0.24513122600001225,1648,0,0
0.24815673499961122,3424,0,0
0.25122652299978654,3616,0,0
0.254153820999818,1584,0,0
0.25818010799957847,11234,0,0
0.261210263999601,3504,0,0
0.2642627929999435,2368,0,0
0.2679864390001967,2096,0,0
0.2709744329995374,3328,0,0
0.27400040999964403,2928,0,0
0.2770500970000285,6241,0,0
0.2809697149996282,6881,0,0
0.2842389130000811,3296,0,0
0.28700402199956443,2976,0,0
0.29083317599997827,2288,0,0
0.2939362039996922,4929,0,0
0.29700979700010066,4225,0,0
0.30027616699953796,2496,0,0
0.3039610050000192,4241,0,0
0.30722326999966754,3376,0,0
0.31022362099975,2128,0,0
0.3140603629999532,2224,0,0
0.3169950980000067,8850,0,0
0.3200162189996263,2080,0,0
0.3229812829995353,3744,0,0
0.3268694529997447,1280,0,0
0.32994885700009036,2592,0,0
0.33302225999977964,6865,0,0
0.336039265999716,4977,0,0
0.3399954839997008,9762,0,0
0.3430812189999415,4865,0,0
0.34604774600029486,1840,0,0
0.34995428699949116,1904,0,0
0.35303629099962563,4000,0,0
0.3560068059996411,5137,0,0
0.3591251629995895,3328,0,0
0.36301615699994727,3552,0,0
0.3659577349999381,2576,0,0
0.36910255899965705,2320,0,0
0.37294773499979783,2608,0,0
0.37586803999965923,9762,0,0
0.37910184700012906,3888,0,0
0.3820432639995488,3424,0,0
0.3859276260000115,2176,0,0
0.38909896399945865,2320,0,0
0.39199702399946545,3280,0,0
0.3953016810000918,4801,0,0
0.398984372999621,7921,0,0
0.402081330999863,3888,0,0
0.40514012499988894,3168,0,0
0.40899966699998913,2224,0,0
0.4121613299994351,6033,0,0
0.41510984799970174,4097,0,0
0.4182739030002267,3312,0,0
0.4221639930001402,4032,0,0
0.4251975239994863,3600,0,0
0.4281161720000455,3840,0,0
0.4321155030002046,2640,0,0
0.4351770880002732,6609,0,0
0.43803641100021196,3408,0,0
0.44123936999949365,2752,0,0
0.4450259819996063,1616,0,0
0.44819034000011015,4209,0,0
0.45114502900014486,2896,0,0
0.45404062699981296,1552,0,0
0.4581698880001568,10018,0,0
0.4612247360000765,2416,0,0
0.464246964999802,3488,0,0
0.4679799119994641,1216,0,0
0.4710114199997406,3744,0,0
0.47410184599993954,2784,0,0
0.4773154340000474,5745,0,0
0.4810124770001494,5889,0,0
0.48419165699942823,3760,0,0
0.48711460899994563,3216,0,0
0.4911010030000398,2304,0,0
0.49419398000009096,5185,0,0
0.49722379800005,4545,0,0
0.5002642589997777,1792,0,0
0.5039669600000707,3504,0,0
0.5070661359995938,3920,0,0
0.5102413079994221,2112,0,0
0.5140944879995004,3168,0,0
0.5171453699995254,6433,0,0
0.5200229649999528,2512,0,0
0.5232886129997496,3376,0,0
0.5271471719997862,1024,0,0
0.5301879419994293,2272,0,0
0.5330578719995174,1552,0,0
0.536041239000042,3312,0,0
0.5401691209999626,7105,0,0
0.5432159209995007,3040,0,0
0.5460880270002235,1392,0,0
0.5501298959998167,2032,0,0
0.5530252580001616,3216,0,0
0.5559986500002196,4353,0,0
0.5591789569998582,1968,0,0
0.5631361420000758,3072,0,0
0.565978439999526,2080,0,0
0.5691532929995446,1504,0,0
0.5730905529999291,1728,0,0
0.5759057029999894,4833,0,0
0.5790866959996492,2800,0,0
0.582154613000057,2336,0,0
0.5859201020002729,2672,0,0
0.5891043900001023,1712,0,0
0.5920222039994769,1984,0,0
0.5953130580001016,1552,0,0
0.5990211059997819,6913,0,0
0.6021049310002127,2208,0,0
0.6051583789994766,1936,0,0
0.608830596000189,480,0,0
0.6120922109994353,3088,0,0
0.614939647999563,1696,0,0
0.6181848269998227,3360,0,0
0.6220378099997106,2352,0,0
0.6250986269997156,2992,0,0
0.6280431449995376,1280,0,0
0.6310519869994096,2176,0,0
0.6350078189998385,9986,0,0
0.6381776019998142,1552,0,0
0.6412603190001391,1680,0,0
0.6449436989996684,1712,0,0
0.6481809050001175,2640,0,0
0.6510801940003148,1536,0,0
0.65416110499973,3056,0,0
0.6579933630000596,2400,0,0
0.6612142829999357,1984,0,0
0.6643205999998827,2672,0,0
0.6671315559997311,656,0,0
0.6709089979995042,880,0,0
0.6740294350001932,2608,0,0
0.6772515689999636,2192,0,0
0.6802916209999239,1296,0,0
0.6840050669998163,2816,0,0
0.6870625940000537,2016,0,0
0.690171319000001,0,0,0
0.6931603359998917,1424,0,0
0.6971111100001508,4385,0,0
0.7000529300003109,2656,0,0
0.7031150390002949,3280,0,0
0.7060945719995289,1296,0,0
0.7098619119997238,512,0,0
0.7130538119999983,2864,0,0
0.716060701999595,2080,0,0
0.7191685119996691,1680,0,0
0.722987846000251,6993,0,0
0.7260452509999595,2144,0,0
0.7291564360002667,256,0,0
0.7320536170000196,1872,0,0
0.7360664899997573,9042,0,0
0.739163147999534,2560,0,0
0.7423229010000796,2960,0,0
0.7458366619994194,2768,0,0
0.7490124360001573,3360,0,0
0.7521071179999126,2960,0,0
0.7551454180002111,1312,0,0
0.7589426140002615,3008,0,0
0.7620605989995966,2800,0,0
0.7650506760001008,1792,0,0
0.768081168000208,2512,0,0
0.772157499000059,4257,0,0
0.7751939190002304,2304,0,0
0.7782607640001515,1632,0,0
0.7821920679998584,2512,0,0
0.7851237849999961,3648,0,0
0.7882218099994134,1840,0,0
0.791260271000283,2896,0,0
0.7948619059998236,1280,0,0
0.7981328280002344,2608,0,0
0.8011950989994148,2800,0,0
0.804855540999597,1936,0,0
0.8079633500001364,2384,0,0
0.8109475940000266,1136,0,0
0.814048379000269,2416,0,0
0.8178185830001894,3328,0,0
0.8210508499996649,1792,0,0
0.8240824419999626,2336,0,0
0.8273114499997973,1696,0,0
0.8311772839997502,6305,0,0
0.8340471920000709,2096,0,0
0.8370338099994115,2016,0,0
0.8410953739994511,2384,0,0
0.8440032319995225,3456,0,0
0.8472561469998254,2864,0,0
0.850120742999934,0,0,0
0.8531542680002531,2160,0,0
0.8569494710000072,5233,0,0
0.8601023089995579,1776,0,0
0.8630550509997192,864,0,0
0.866027719000158,1504,0,0
0.8699235570002202,4048,0,0
0.8729870159995698,1872,0,0
0.8759856970000328,3328,0,0
0.8800297819998377,3280,0,0
0.8830800750001799,5025,0,0
0.8859363430001395,1408,0,0
0.8891918839999562,1824,0,0
0.8928905399998257,1904,0,0
0.8959363409994694,3328,0,0
0.8990911290002259,2800,0,0
0.9028949249996003,2784,0,0
0.9059654309994585,6257,0,0
0.9092048040001828,1584,0,0
0.912337574999583,1280,0,0
0.9159486919998017,3280,0,0
0.9192055419998724,3872,0,0
0.9222818170001119,3408,0,0
0.9252860839997084,2128,0,0
0.9290452269997331,5937,0,0
0.9321655080002529,2352,0,0
0.9350838860000295,2096,0,0
0.9389524749994962,2768,0,0
0.9420114049999029,3104,0,0
0.9450318310000512,1472,0,0
0.9481098109999948,4401,0,0
0.9519571089995225,992,0,0
0.9549448839998149,3760,0,0
0.9581625849996271,2608,0,0
0.9612102920000325,2272,0,0
0.9649502120000761,8770,0,0
0.968134605999694,3040,0,0
0.9709975810001197,1232,0,0
0.9750001109996447,1904,0,0
0.9779462959995726,4865,0,0
0.9811645809995753,2496,0,0
0.9841841199995542,2816,0,0
0.9879174190000413,1568,0,0
0.9909413240002323,2384,0,0
0.9940535730002011,2480,0,0
0.997224066999479,3664,0,0
1.0011975659999734,7249,0,0
1.004057262999595,2576,0,0
1.007110771999578,2576,0,0
1.0110999859998628,1424,0,0
1.0140490650001084,3552,0,0
1.0171122470001137,5889,0,0
1.0200925589997496,1824,0,0
1.0241695509994315,8866,0,0
1.0272215129998585,1296,0,0
1.0300999040000534,1760,0,0
1.0340798659999564,2480,0,0
1.0369971219997751,6401,0,0
1.040235415999632,1264,0,0
1.0432561249999708,3568,0,0
1.047157500999674,1632,0,0
1.0501742520000334,1680,0,0
1.0530116179998004,2816,0,0
1.0560021519995644,4145,0,0
1.0599466049998227,7889,0,0
1.0631458110001404,3328,0,0
1.0660998109997308,2304,0,0
1.0699419040001885,1280,0,0
1.0730284780001966,3680,0,0
1.0759491050002907,4593,0,0
1.0791795959994488,3376,0,0
1.083036041000014,5745,0,0
1.0859637300000031,1792,0,0
1.0890974060002918,1712,0,0
1.093067711999538,1968,0,0
1.095979546000308,6257,0,0
1.0990934599994944,3328,0,0
1.102174943999671,2304,0,0
1.105864577999455,3264,0,0
1.1090742899996258,4593,0,0
1.1122333510002136,2816,0,0
1.1153370109996104,3648,0,0
1.1190426369994384,12034,0,0
1.1222779540003103,3328,0,0
1.125149004999912,2304,0,0
1.1290195510000558,1680,0,0
1.132018464999419,2896,0,0
1.1351107459995546,3856,0,0
1.1382335799999055,3856,0,0
1.1420707779998338,7169,0,0
1.1451457809998828,2304,0,0
