time,y1,y2,y3
0.0060930540003028,2253,367,1922
0.008842851000736118,2192,1957,2752
0.011577774001125363,1473,3345,2033
0.014304903999800445,511,2612,2979
0.017034825999871828,14,4095,2290
0.01976495700000669,352,382,2384
0.022492129000966088,1423,2442,1705
0.025220175999493222,2932,53,743
0.02795159900051658,3821,4095,4095
0.030682229000376537,2782,2529,2707
0.03341827599979297,2275,3221,3101
0.03613174000020081,1998,4095,2482
0.03882453699952748,1899,3997,3275
0.04151370900035545,1879,1801,1994
0.04420238199963933,1989,614,981
0.046887012000297545,2256,4095,1201
0.04957760099932784,2032,848,2495
0.05226860599941574,1777,3522,1937
0.05495523699937621,1753,3646,3152
0.05764157500016154,2116,4095,4095
0.0603301230003126,1874,315,2339
0.06301679500029422,1913,523,1088
0.06570584200017038,2223,103,461
0.06839618100093503,2254,3789,3166
0.07108589400013443,1862,2995,2211
0.07377885800087824,1751,2549,2928
0.07646978000047966,1776,4095,2362
0.07919220199983101,1844,2241,2859
0.08188308299941127,1819,2016,1806
0.08457121299943537,2089,128,752
0.0872591770003055,2292,2901,1119
0.08994314099982148,1981,1715,2633
0.09265131299980567,1774,4095,4095
0.09535298499940836,1759,3699,3114
0.09804578200055403,2256,4095,4095
0.10074120500030403,1879,775,2341
0.10342987700096273,1922,235,1096
0.10611634000088088,2249,1217,892
0.10880588799955149,2163,1163,2480
0.11149460100023134,1829,3257,1867
0.11418064800091088,1749,2303,2880
0.11686957100027939,1783,4095,2239
0.11955615899933036,1855,922,2509
0.12224179000077129,1904,2097,1632
0.12492712899984326,2135,168,713
0.12761371700071322,2283,4095,1513
0.13030147300014505,1936,2266,2687
0.13299131200074044,1873,4095,4095
0.13567977499951667,1760,4095,2798
0.13836544799960393,2323,4095,4095
0.14105082800051605,1885,1169,2369
0.14375070800087997,1931,890,1254
0.14644521400077792,2266,4095,1484
0.14913551100107725,2102,98,2288
0.15182339100101672,1807,3126,1764
0.15451731400025892,1746,3140,3049
0.15720698599943717,1792,4095,2819
0.15990353300003335,1860,158,2309
