time,y1,y2,y3
0.006038845000148285,1929,3558,3504
0.008785558999079512,2495,4095,4095
0.011517564998939633,2031,4095,3558
0.014250653999624774,2663,4095,4095
0.016979700998490443,1985,4095,4095
0.01970924800116336,1886,2515,3153
0.02243533699947875,2448,4095,4095
0.025161217999993823,2471,4095,4095
0.027910181001061574,2489,4095,4095
0.030637686999398284,1959,4095,3537
0.03341260899833287,2100,2276,3024
0.03614615599872195,1963,1844,2934
0.0388799120009935,2315,4095,4095
0.04160954300095909,2438,4095,4095
0.04433579800024745,2463,4095,4095
0.047061345001566224,2481,4095,4095
0.04979226700015715,2353,4095,4095
0.05252048100010143,2080,4095,3330
0.055248779000976356,2524,4095,4095
0.05797607600106858,2325,4095,4095
0.06070195600113948,2432,4095,4095
0.06343033699886291,2425,4095,4095
0.06615863399929367,1921,4095,4095
0.06888734799940721,2492,4095,4095
0.07161851999990176,2030,4095,3453
0.07435019200056558,2647,4095,4095
0.07707619799839449,2019,4095,4095
0.0798056200001156,1884,3280,3376
0.08253775100092753,2445,4095,4095
0.08526433899896801,1916,3353,3507
0.08803476200046134,2483,4095,4095
0.09076372599884053,1969,4095,3462
0.09349293899867916,2433,2384,3090
0.0962257370010775,1760,2478,3071
0.09895474199947785,1870,4095,4095
0.10168670599887264,2057,4095,4095
0.10441583699866896,2213,4095,4095
0.10714434200053802,2380,4095,4095
0.10987301400018623,2256,4095,4095
0.11259960299867089,2079,4095,4095
0.11532877499848837,2006,3996,3764
0.11806048899961752,2320,4095,4095
0.12078570299854618,2442,4095,4095
0.1235129170017899,2448,4095,4095
0.12624096400031704,1920,4095,4095
0.12896471999920323,2491,4095,4095
0.13169135000134702,2033,4095,3376
0.13442318899979,2640,4095,4095
0.13715386100011528,2026,4095,4095
0.13988257500022883,1877,3937,3530
0.14261120599985588,2445,4095,4095
0.14538279499902274,1911,2150,2673
0.14811479999843868,2481,4095,4095
0.15084863900119672,1968,4095,3371
0.15357860299991444,2096,2866,3318
0.156304567000916,1947,2926,3190
0.15903261399944313,2305,4095,4095
0.16176128599909134,2432,4095,4095
0.1644972920003056,2457,4095,4095
0.1672380060008436,2477,4095,4095
0.16998334500021883,2032,4095,4095
0.1727198500011582,2077,4095,4095
0.17545206399881863,1985,2353,2780
0.1787211959999695,2305,4095,4095
0.18141982599991024,2429,4095,4095
0.1841193319996819,2451,4095,4095
0.1868076700011443,2451,4095,4095
0.1894988009989902,2415,4095,4095
0.19218872300189105,2064,3693,3092
0.1948768949987425,2590,4095,4095
0.19757010900138994,2253,4095,4095
0.20026186399991275,2102,4095,4095
0.2029507859988371,2413,4095,4095
0.20563933399898815,1915,1018,2750
0.2083262560008734,2481,4095,4095
0.2110140529985074,1953,3471,3261
0.21370993299933616,2016,4095,4095
0.21641398000065237,1935,3776,3390
0.21910402800131124,2273,4095,4095
