x,y0,y1,y2
4.808021120999911,-0.003191285677056828,0.004868062226846314,3.5807197694604446e-05
4.811951309000051,0.015317139355640419,0.007233641027680088,8.83123348074433e-05
4.815047480999965,0.03328342989023735,0.009544383418346932,0.000139300965521334
4.818953024000166,0.050064749076886926,0.011755109887131899,0.00018755110237482592
4.821943420000025,0.06511179458984048,0.013826316358086925,0.00023197235800353098
4.825873727000271,0.07800000345606549,0.015726602607424128,0.0002716731861738007
4.828867890999845,0.08844909958034657,0.01743405314093894,0.0003060060616515166
4.8327961919999325,0.09633014208949764,0.018936534277157583,0.00033458764138717055
4.835852094000074,0.1016603692474562,0.02023105082284663,0.0003572947612296375
4.839791506999973,0.10458708149550953,0.021322424785217033,0.0003742406313716768
4.842822413000249,0.105362749329267,0.02222159234392001,0.0003857381195359477
4.846800111999983,0.10431441145361248,0.02294378431027298,0.00039225794061526875
4.849794211000244,0.10181097343895623,0.023506800165121664,0.00039438856715053505
4.853793920000044,0.09823195901153295,0.023929528421929355,0.00039280199280695576
4.856816867999896,0.09394058480415732,0.024230810648054477,0.0003882261022027308
4.860779846000241,0.089263006599354,0.02442869924258921,0.0003814216245777286
4.863811165000243,0.08447457664440011,0.024540121752795754,0.00037316038594906707
4.867793465999966,0.07979310910194,0.024580931844978397,0.00036420198459345405
4.870816740000009,0.07537842084376065,0.024566308968475226,0.0003552676713703835
4.874779757999932,0.07133680357834987,0.024511472195417956,0.0003470124200987717
4.877782054999898,0.06772877185893209,0.024432659004004778,0.00033999814477331095
4.880835208000008,0.0645785365831384,0.02434823757938909,0.0003346720189125633
4.884807442000238,0.06188401309425525,0.024279690088019806,0.00033135336644866123
4.888778882000224,0.059626492641118266,0.024252102060369485,0.00033023065752842357
4.891812417999972,0.05777924821894454,0.024293792245607643,0.000331367523638107
4.894805743000234,0.056314409793230165,0.02443485021836135,0.00033471458545459833
4.89883638099991,0.05520759571861801,0.024704584890756835,0.00034012316278957924
4.9018880879998505,0.0544400798619608,0.025128141791214066,0.0003473577809221748
4.905837116999919,0.053998646642328466,0.025722753655698174,0.00035610633621472796
4.908865532000164,0.05387363343890968,0.02649422689277346,0.00036598905122795216
4.912848195000152,0.05405586287102951,0.02743430787035301,0.0003765690710549642
4.91580854699987,0.0545331743014591,0.02851947577063027,0.00038736797321609247
4.920448078999925,0.05528715143909822,0.02971148348693298,0.0003978882227801833
4.922869642000023,0.05629051641814069,0.030959694898189793,0.0004076420568887485
4.926810108000154,0.05750553327084463,0.03220503141588487,0.00041618349286171903
4.929861456000253,0.058883598511905964,0.03338517122731902,0.0004231383538954115
4.934022959000231,0.06036602130902302,0.03444051099726525,0.00042822711736564627
4.9371241899998495,0.06188590116381687,0.03532026232735793,0.00043127698071159193
4.940015911000046,0.06337101784700441,0.03598791820515246,0.0004322222386470717
4.943995051000002,0.0647476446000189,0.036425251438919504,0.0004310950618892697
